Gaussian broadening with full width at half max of   2.000   eV
        Energy(eV)              Intensity (arb. units)
   503.79000000000002        8.4033050296500219E-072
   503.80000000000001        1.0360565557118571E-071
   503.81000000000000        1.2771931835103707E-071
   503.81999999999999        1.5742348226474288E-071
   503.82999999999998        1.9400915844627456E-071
   503.83999999999997        2.3906430877522489E-071
   503.85000000000002        2.9454187535796718E-071
   503.86000000000001        3.6284333212327012E-071
   503.87000000000000        4.4692128572082473E-071
   503.88000000000000        5.5040545109780070E-071
   503.88999999999999        6.7775730521566161E-071
   503.89999999999998        8.3445992068416259E-071
   503.91000000000003        1.0272509490451990E-070
   503.92000000000002        1.2644085214250887E-070
   503.93000000000001        1.5561020362283867E-070
   503.94000000000000        1.9148224997348066E-070
   503.94999999999999        2.3559103865144390E-070
   503.95999999999998        2.8982030274455328E-070
   503.97000000000003        3.5648284790193866E-070
   503.98000000000002        4.3841788803027767E-070
   503.99000000000001        5.3911037101803501E-070
   504.00000000000000        6.6283724183618580E-070
   504.00999999999999        8.1484669877413645E-070
   504.01999999999998        1.0015778542320348E-069
   504.02999999999997        1.2309298693615326E-069
   504.04000000000002        1.5125916589908565E-069
   504.05000000000001        1.8584457415773255E-069
   504.06000000000000        2.2830628384389425E-069
   504.06999999999999        2.8043075291430936E-069
   504.07999999999998        3.4440797948231057E-069
   504.08999999999997        4.2292228099235680E-069
   504.10000000000002        5.1926340973617400E-069
   504.11000000000001        6.3746254127737419E-069
   504.12000000000000        7.8245868006422925E-069
   504.13000000000000        9.6030225706775783E-069
   504.13999999999999        1.1784041968354611E-068
   504.14999999999998        1.4458405656710837E-068
   504.16000000000003        1.7737251517367456E-068
   504.17000000000002        2.1756650606035662E-068
   504.18000000000001        2.6683177445982579E-068
   504.19000000000000        3.2720719530873620E-068
   504.19999999999999        4.0118800547368586E-068
   504.20999999999998        4.9182752375350324E-068
   504.22000000000003        6.0286144768525184E-068
   504.23000000000002        7.3885971666340578E-068
   504.24000000000001        9.0541202882264877E-068
   504.25000000000000        1.1093544375806519E-067
   504.25999999999999        1.3590460852344006E-067
   504.26999999999998        1.6647071193305818E-067
   504.27999999999997        2.0388312604599545E-067
   504.29000000000002        2.4966894421910398E-067
   504.30000000000001        3.0569445400981785E-067
   504.31000000000000        3.7424015872936261E-067
   504.31999999999999        4.5809232085316159E-067
   504.32999999999998        5.6065465011517589E-067
